    2.4942651      .0012758      .0000000
    2.4573927      .3338004      .0000000
    2.4205203      .4696570      .0000000
    2.3836482      .5722442      .0000000
    2.3467758      .6573276      .0000000
    2.3099034      .7310445      .0000000
    2.2730312      .7965569      .0000000
    2.2361588      .8557510      .0000000
    2.1992865      .9098608      .0000000
    2.1624143      .9597464      .0000000
    2.1255419     1.0060365      .0000000
    2.0886698     1.0492069      .0000000
    2.0517974     1.0896283      .0000000
    2.0149250     1.1275966      .0000000
    1.9780527     1.1633518      .0000000
    1.9411805     1.1970921      .0000000
    1.9043082     1.2289834      .0000000
    1.8674358     1.2591662      .0000000
    1.8305635     1.2877606      .0000000
    1.7936913     1.3148701      .0000000
    1.7568189     1.3405849      .0000000
    1.7199466     1.3649834      .0000000
    1.6830744     1.3881354      .0000000
    1.6462020     1.4101020      .0000000
    1.6093297     1.4309378      .0000000
    1.5724574     1.4506913      .0000000
    1.5355852     1.4694065      .0000000
    1.4987128     1.4871222      .0000000
    1.4618405     1.5038737      .0000000
    1.4249682     1.5196930      .0000000
    1.3880959     1.5346088      .0000000
    1.3512236     1.5486472      .0000000
    1.3143513     1.5618317      .0000000
    1.2774791     1.5741838      .0000000
    1.2406067     1.5857229      .0000000
    1.2037344     1.5964665      .0000000
    1.1668621     1.6064308      .0000000
    1.1299897     1.6156298      .0000000
    1.0931175     1.6240766      .0000000
    1.0562452     1.6317829      .0000000
    1.0193728     1.6387590      .0000000
     .9825006     1.6450142      .0000000
     .9456283     1.6505567      .0000000
     .9087560     1.6553936      .0000000
     .8718837     1.6595309      .0000000
     .8350114     1.6629739      .0000000
     .7981390     1.6657268      .0000000
     .7612668     1.6677930      .0000000
     .7243944     1.6691751      .0000000
     .6875222     1.6698747      .0000000
     .6506498     1.6698924      .0000000
     .6137775     1.6692286      .0000000
     .5769053     1.6678820      .0000000
     .5400329     1.6658511      .0000000
     .5031607     1.6631335      .0000000
     .4662883     1.6597255      .0000000
     .4294160     1.6556230      .0000000
     .3925437     1.6508206      .0000000
     .3556714     1.6453124      .0000000
     .3187991     1.6390910      .0000000
     .2819268     1.6321483      .0000000
     .2450545     1.6244749      .0000000
     .2081822     1.6160604      .0000000
     .1713099     1.6068933      .0000000
     .1344376     1.5969603      .0000000
     .0975653     1.5862471      .0000000
     .0606930     1.5747378      .0000000
     .0238207     1.5624146      .0000000
    -.0130516     1.5492582      .0000000
    -.0499239     1.5352471      .0000000
    -.0867962     1.5203576      .0000000
    -.1236685     1.5045635      .0000000
    -.1605408     1.4878359      .0000000
    -.1974131     1.4701431      .0000000
    -.2342854     1.4514496      .0000000
    -.2711577     1.4317162      .0000000
    -.3080300     1.4108993      .0000000
    -.3449023     1.3889499      .0000000
    -.3817746     1.3658135      .0000000
    -.4186469     1.3414288      .0000000
    -.4555193     1.3157259      .0000000
    -.4923916     1.2886263      .0000000
    -.5292639     1.2600397      .0000000
    -.5661362     1.2298622      .0000000
    -.6030084     1.1979737      .0000000
    -.6398808     1.1642336      .0000000
    -.6767530     1.1284754      .0000000
    -.7136254     1.0905011      .0000000
    -.7504977     1.0500697      .0000000
    -.7873700     1.0068854      .0000000
    -.8242423      .9605770      .0000000
    -.8611146      .9106679      .0000000
    -.8979869      .8565288      .0000000
    -.9348592      .7972983      .0000000
    -.9717315      .7317411      .0000000
   -1.0086038      .6579686      .0000000
   -1.0454761      .5728155      .0000000
   -1.0823483      .4701377      .0000000
   -1.1192207      .3341530      .0000000
   -1.1560930      .0017321      .0000000
   -1.1192207     -.3341530      .0000000
   -1.0823483     -.4701377      .0000000
   -1.0454761     -.5728155      .0000000
   -1.0086038     -.6579686      .0000000
    -.9717315     -.7317411      .0000000
    -.9348592     -.7972983      .0000000
    -.8979869     -.8565288      .0000000
    -.8611146     -.9106679      .0000000
    -.8242423     -.9605770      .0000000
    -.7873700    -1.0068854      .0000000
    -.7504977    -1.0500697      .0000000
    -.7136254    -1.0905011      .0000000
    -.6767530    -1.1284754      .0000000
    -.6398808    -1.1642336      .0000000
    -.6030084    -1.1979737      .0000000
    -.5661362    -1.2298622      .0000000
    -.5292639    -1.2600397      .0000000
    -.4923916    -1.2886263      .0000000
    -.4555193    -1.3157259      .0000000
    -.4186469    -1.3414288      .0000000
    -.3817746    -1.3658135      .0000000
    -.3449023    -1.3889499      .0000000
    -.3080300    -1.4108993      .0000000
    -.2711577    -1.4317162      .0000000
    -.2342854    -1.4514496      .0000000
    -.1974131    -1.4701431      .0000000
    -.1605408    -1.4878359      .0000000
    -.1236685    -1.5045635      .0000000
    -.0867962    -1.5203576      .0000000
    -.0499239    -1.5352471      .0000000
    -.0130516    -1.5492582      .0000000
     .0238207    -1.5624146      .0000000
     .0606930    -1.5747378      .0000000
     .0975653    -1.5862471      .0000000
     .1344376    -1.5969603      .0000000
     .1713099    -1.6068933      .0000000
     .2081822    -1.6160604      .0000000
     .2450545    -1.6244749      .0000000
     .2819268    -1.6321483      .0000000
     .3187991    -1.6390910      .0000000
     .3556714    -1.6453124      .0000000
     .3925437    -1.6508206      .0000000
     .4294160    -1.6556230      .0000000
     .4662883    -1.6597255      .0000000
     .5031607    -1.6631335      .0000000
     .5400329    -1.6658511      .0000000
     .5769053    -1.6678820      .0000000
     .6137775    -1.6692286      .0000000
     .6506498    -1.6698924      .0000000
     .6875222    -1.6698747      .0000000
     .7243944    -1.6691751      .0000000
     .7612668    -1.6677930      .0000000
     .7981390    -1.6657268      .0000000
     .8350114    -1.6629739      .0000000
     .8718837    -1.6595309      .0000000
     .9087560    -1.6553936      .0000000
     .9456283    -1.6505567      .0000000
     .9825006    -1.6450142      .0000000
    1.0193728    -1.6387590      .0000000
    1.0562452    -1.6317829      .0000000
    1.0931175    -1.6240766      .0000000
    1.1299897    -1.6156298      .0000000
    1.1668621    -1.6064308      .0000000
    1.2037344    -1.5964665      .0000000
    1.2406067    -1.5857229      .0000000
    1.2774791    -1.5741838      .0000000
    1.3143513    -1.5618317      .0000000
    1.3512236    -1.5486472      .0000000
    1.3880959    -1.5346088      .0000000
    1.4249682    -1.5196930      .0000000
    1.4618405    -1.5038737      .0000000
    1.4987128    -1.4871222      .0000000
    1.5355852    -1.4694065      .0000000
    1.5724574    -1.4506913      .0000000
    1.6093297    -1.4309378      .0000000
    1.6462020    -1.4101020      .0000000
    1.6830744    -1.3881354      .0000000
    1.7199466    -1.3649834      .0000000
    1.7568189    -1.3405849      .0000000
    1.7936913    -1.3148701      .0000000
    1.8305635    -1.2877606      .0000000
    1.8674358    -1.2591662      .0000000
    1.9043082    -1.2289834      .0000000
    1.9411805    -1.1970921      .0000000
    1.9780527    -1.1633518      .0000000
    2.0149250    -1.1275966      .0000000
    2.0517974    -1.0896283      .0000000
    2.0886698    -1.0492069      .0000000
    2.1255419    -1.0060365      .0000000
    2.1624143     -.9597464      .0000000
    2.1992865     -.9098608      .0000000
    2.2361588     -.8557510      .0000000
    2.2730312     -.7965569      .0000000
    2.3099034     -.7310445      .0000000
    2.3467758     -.6573276      .0000000
    2.3836482     -.5722442      .0000000
    2.4205203     -.4696570      .0000000
    2.4573927     -.3338004      .0000000
    2.4672585      .0000000     -.0075107
    2.4307640      .3303941     -.0075107
    2.3942695      .4648661     -.0075107
    2.3577750      .5664074     -.0075107
    2.3212806      .6506233     -.0075107
    2.2847861      .7235886     -.0075107
    2.2482916      .7884328     -.0075107
    2.2117971      .8470233     -.0075107
    2.1753026      .9005811     -.0075107
    2.1388081      .9499580     -.0075107
    2.1023136      .9957759     -.0075107
    2.0658191     1.0385059     -.0075107
    2.0293246     1.0785151     -.0075107
    1.9928301     1.1160960     -.0075107
    1.9563356     1.1514864     -.0075107
    1.9198411     1.1848824     -.0075107
    1.8833466     1.2164484     -.0075107
    1.8468521     1.2463232     -.0075107
    1.8103576     1.2746258     -.0075107
    1.7738630     1.3014587     -.0075107
    1.7373685     1.3269110     -.0075107
    1.7008740     1.3510605     -.0075107
    1.6643795     1.3739762     -.0075107
    1.6278851     1.3957186     -.0075107
    1.5913906     1.4163417     -.0075107
    1.5548961     1.4358935     -.0075107
    1.5184016     1.4544176     -.0075107
    1.4819071     1.4719524     -.0075107
    1.4454126     1.4885329     -.0075107
    1.4089181     1.5041907     -.0075107
    1.3724236     1.5189540     -.0075107
    1.3359291     1.5328491     -.0075107
    1.2994346     1.5458989     -.0075107
    1.2629401     1.5581248     -.0075107
    1.2264456     1.5695460     -.0075107
    1.1899511     1.5801798     -.0075107
    1.1534566     1.5900421     -.0075107
    1.1169621     1.5991471     -.0075107
    1.0804677     1.6075076     -.0075107
    1.0439732     1.6151350     -.0075107
    1.0074787     1.6220397     -.0075107
     .9709841     1.6282309     -.0075107
     .9344896     1.6337166     -.0075107
     .8979951     1.6385039     -.0075107
     .8615006     1.6425989     -.0075107
     .8250061     1.6460065     -.0075107
     .7885116     1.6487311     -.0075107
     .7520171     1.6507760     -.0075107
     .7155226     1.6521438     -.0075107
     .6790281     1.6528360     -.0075107
     .6425336     1.6528534     -.0075107
     .6060391     1.6521959     -.0075107
     .5695446     1.6508629     -.0075107
     .5330501     1.6488526     -.0075107
     .4965556     1.6461624     -.0075107
     .4600611     1.6427890     -.0075107
     .4235666     1.6387280     -.0075107
     .3870721     1.6339746     -.0075107
     .3505776     1.6285222     -.0075107
     .3140831     1.6223640     -.0075107
     .2775886     1.6154919     -.0075107
     .2410941     1.6078966     -.0075107
     .2045996     1.5995678     -.0075107
     .1681051     1.5904939     -.0075107
     .1316106     1.5806621     -.0075107
     .0951161     1.5700580     -.0075107
     .0586216     1.5586659     -.0075107
     .0221271     1.5464683     -.0075107
    -.0143674     1.5334460     -.0075107
    -.0508619     1.5195775     -.0075107
    -.0873564     1.5048397     -.0075107
    -.1238509     1.4892066     -.0075107
    -.1603454     1.4726495     -.0075107
    -.1968399     1.4551369     -.0075107
    -.2333344     1.4366339     -.0075107
    -.2698289     1.4171017     -.0075107
    -.3063234     1.3964970     -.0075107
    -.3428179     1.3747714     -.0075107
    -.3793124     1.3518709     -.0075107
    -.4158068     1.3277347     -.0075107
    -.4523014     1.3022940     -.0075107
    -.4887959     1.2754707     -.0075107
    -.5252904     1.2471756     -.0075107
    -.5617849     1.2173059     -.0075107
    -.5982793     1.1857425     -.0075107
    -.6347738     1.1523465     -.0075107
    -.6712683     1.1169530     -.0075107
    -.7077628     1.0793658     -.0075107
    -.7442574     1.0393469     -.0075107
    -.7807519      .9966031     -.0075107
    -.8172464      .9507669     -.0075107
    -.8537409      .9013668     -.0075107
    -.8902354      .8477798     -.0075107
    -.9267298      .7891533     -.0075107
    -.9632243      .7242646     -.0075107
    -.9997188      .6512443     -.0075107
   -1.0362133      .5669591     -.0075107
   -1.0727078      .4653272     -.0075107
   -1.1092023      .3307254     -.0075107
   -1.1456968      .0000000     -.0075107
   -1.1092023     -.3307254     -.0075107
   -1.0727078     -.4653272     -.0075107
   -1.0362133     -.5669591     -.0075107
    -.9997188     -.6512443     -.0075107
    -.9632243     -.7242646     -.0075107
    -.9267298     -.7891533     -.0075107
    -.8902354     -.8477798     -.0075107
    -.8537409     -.9013668     -.0075107
    -.8172464     -.9507669     -.0075107
    -.7807519     -.9966031     -.0075107
    -.7442574    -1.0393469     -.0075107
    -.7077628    -1.0793658     -.0075107
    -.6712683    -1.1169530     -.0075107
    -.6347738    -1.1523465     -.0075107
    -.5982793    -1.1857425     -.0075107
    -.5617849    -1.2173059     -.0075107
    -.5252904    -1.2471756     -.0075107
    -.4887959    -1.2754707     -.0075107
